view_count	title_talk	categories	duration_talk	like_count	dislike_count	average_rating	talkid	rownr	film_date	published_date	comments	description	duration_vid	event	main_speaker	name	num_speaker	speaker_occupation	title_vid	views
3864469	An ultra-low-cost college degree | Shai Reshef	['Education']	652	2626	189	4.73143863678	6kH-uYwt0qs	1792	1394755200	1407164933	191	"At the online University of the People, anyone with a high school diploma can take classes toward a degree in business administration or computer science — without standard tuition fees (though exams cost money). Founder Shai Reshef hopes that higher education is changing ""from being a privilege for the few to a basic right, affordable and accessible for all."""	648	TED2014	Shai Reshef	Shai Reshef: An ultra-low-cost college degree	1	Education entrepreneur	An ultra-low-cost college degree	4962607
437323	What you can do to prevent Alzheimer's | Lisa Genova	['Science & Technology']	836	8408	237	4.89034128189	twG4mr6Jov0	2440	1492992000	1493399257	51	"Alzheimer's doesn't have to be your brain's destiny, says neuroscientist and author of ""Still Alice,"" Lisa Genova. She shares the latest science investigating the disease -- and some promising research on what each of us can do to build an Alzheimer's-resistant brain."	836	TED2017	Lisa Genova	Lisa Genova: What you can do to prevent Alzheimer's	1	Neuroscientist, novelist	What you can do to prevent Alzheimer's	2178534
136366	Peter Reinhart: The art of baking bread	['Howto & Style']	935	904	58	4.75883579254	gK8Yk3mEEb8	367	1216252800	1231894800	42	Batch to batch, crust to crust ... In tribute to the beloved staple food, baking master Peter Reinhart reflects on the cordial couplings (wheat and yeast, starch and heat) that give us our daily bread. Try not to eat a slice.	934	Taste3 2008	Peter Reinhart	Peter Reinhart: The art and craft of bread	1	Baker	The art and craft of bread	817651
493377	The 4 a.m. mystery | Rives	['Entertainment']	663	3771	417	4.6017193794299995	ORYKKNoRcDc	124	1172880000	1184683440	276	Poet Rives does 8 minutes of lyrical origami, folding history into a series of coincidences surrounding that most surreal of hours, 4 o'clock in the morning.	552	TED2007	Rives	Rives: The  4 a.m. mystery	1	Performance poet, multimedia artist	The  4 a.m. mystery	3387765
177249	Amanda Burden: How public spaces make cities work	['People & Blogs']	1108	2911	63	4.91526556015	j7fRIGphgtk	1717	1395273600	1396883166	78	More than 8 million people are crowded together to live in New York City. What makes it possible? In part, it’s the city’s great public spaces — from tiny pocket parks to long waterfront promenades — where people can stroll and play. Amanda Burden helped plan some of the city’s newest public spaces, drawing on her experience as, surprisingly, an animal behaviorist. She shares the unexpected challenges of planning parks people love -- and why it's important.	1108	TED2014	Amanda Burden	Amanda Burden: How public spaces make cities work	1	Urban planner	How public spaces make cities work	1061964
1638375	Want to be happy? Be grateful | David Steindl-Rast	['People & Blogs']	870	13464	1382	4.62764358521	UtBsl3j0YRQ	1633	1372118400	1385567944	582	The one thing all humans have in common is that each of us wants to be happy, says Brother David Steindl-Rast, a monk and interfaith scholar. And happiness, he suggests, is born from gratitude. An inspiring lesson in slowing down, looking where you’re going, and above all, being grateful.	870	TEDGlobal 2013	David Steindl-Rast	David Steindl-Rast: Want to be happy? Be grateful	1	Monk	Want to be happy? Be grateful	5893321
55594	Michael Metcalfe: We need money for aid. So let's print it.	['News & Politics']	864	501	655	2.73356389999	NoCOagL69_s	1687	1383696000	1393431301	164	During the financial crisis, the central banks of the United States, United Kingdom and Japan created $3.7 trillion in order to buy assets and encourage investors to do the same. Michael Metcalfe offers a shocking idea: could these same central banks print money to ensure they stay on track with their goals for global aid? Without risking inflation?	864	TED@State Street Boston	Michael Metcalfe	Michael Metcalfe: We need money for aid. So let’s print it.	1	Financial expert	We need money for aid. So let’s print it.	756974
235286	Hannah Brencher: Love letters to strangers	['People & Blogs']	293	3523	117	4.87142848969	LVFVaWCV1TE	1378	1339027200	1352908918	197	Hannah Brencher's mother always wrote her letters. So when she felt herself bottom into depression after college, she did what felt natural -- she wrote love letters and left them for strangers to find. The act has become a global initiative, The World Needs More Love Letters, which rushes handwritten letters to those in need of a boost.	292	TED@New York	Hannah Brencher	Hannah Brencher: Love letters to strangers	1	Letter enthusiast	Love letters to strangers	1909462
49861	Alex Steffen: The shareable future of cities	['Science & Technology']	613	858	22	4.90000009537	mjDjbJJlqZ0	997	1310428800	1312818591	131	How can cities help save the future? Alex Steffen shows some cool neighborhood-based green projects that expand our access to things we want and need -- while reducing the time we spend in cars.	613	TEDGlobal 2011	Alex Steffen	Alex Steffen: The shareable future of cities	1	Planetary futurist	The shareable future of cities	984738
76732	Lewis Pugh swims the North Pole	['Sports']	1254	619	47	4.71771764755	HALd9FY5-VQ	510	1252454400	1252458000	110	Lewis Pugh talks about his record-breaking swim across the North Pole. He braved the icy waters (in a Speedo) to highlight the melting icecap. Watch for astonishing footage -- and some blunt commentary on the realities of supercold-water swims.	1133	TEDGlobal 2009	Lewis Pugh	Lewis Pugh: How I swam the North Pole	1	Coldwater swimmer	How I swam the North Pole	689476
617934	The world needs all kinds of minds | Temple Grandin	['Science & Technology']	1214	6170	94	4.93997430801	fn_9f5x0f1Q	622	1265760000	1267001040	383	"Temple Grandin, diagnosed with autism as a child, talks about how her mind works -- sharing her ability to ""think in pictures,"" which helps her solve problems that neurotypical brains might miss. She makes the case that the world needs people on the autism spectrum: visual thinkers, pattern thinkers, verbal thinkers, and all kinds of smart geeky kids."	1183	TED2010	Temple Grandin	Temple Grandin: The world needs all kinds of minds	1	Livestock handling designer, autism activist	The world needs all kinds of minds	4375111
36895	Tavi Gevinson: A teen just trying to figure it out	['Howto & Style']	447	719	31	4.83466672897	E22icGCvGXk	1222	1333152000	1336226312	269	Fifteen-year-old Tavi Gevinson had a hard time finding strong female, teenage role models -- so she built a space where they could find each other. At TEDxTeen, she illustrates how the conversations on sites like Rookie, her wildly popular web magazine for and by teen girls, are putting a new, unapologetically uncertain and richly complex face on modern feminism.	450	TEDxTeen	Tavi Gevinson	Tavi Gevinson: A teen just trying to figure it out	1	Blogger and fashion icon	A teen just trying to figure it out	1447603
75091	Paul Moller: Take a ride in the Skycar	['Science & Technology']	939	361	43	4.57425737381	Ei5oOEoGlIM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
50010	Can clouds buy us more time to solve climate change? | Kate Marvel	['Science & Technology']	787	1087	218	4.33180093765	Tmk7nAvpMXQ	2488	1492992000	1500303942	26	Climate change is real, case closed. But there's still a lot we don't understand about it, and the more we know the better chance we have to slow it down. One still-unknown factor: How might clouds play a part? There's a small hope that they could buy us some time to fix things ... or they could make global warming worse. Climate scientist Kate Marvel takes us through the science of clouds and what it might take for Earth to break its own fever.	787	TED2017	Kate Marvel	Kate Marvel: Can clouds buy us more time to solve climate change?	1	Climate scientist	Can clouds buy us more time to solve climate change?	907844
21214	Steven Schwaitzberg: A universal translator for surgeons	['Science & Technology']	702	282	25	4.67426729202	GvGAIGbnX7E	1421	1353110400	1359043416	73	Laparoscopic surgery uses minimally invasive incisions -- which means less pain and shorter recovery times for patients. But Steven Schwaitzberg has run into two problems teaching these techniques to surgeons around the world: language and distance. He shares how a new technology, which combines videoconferencing and a real-time universal translator, could help.	701	TEDxBeaconStreet	Steven Schwaitzberg	Steven Schwaitzberg: A universal translator for surgeons	1	Surgeon and technologist	A universal translator for surgeons	497489
147727	Why I keep speaking up, even when people mock my accent | Safwat Saleem	['People & Blogs']	648	3781	347	4.6637597084	B4a0NvLTebw	2242	1455494400	1467904870	112	Artist Safwat Saleem grew up with a stutter -- but as an independent animator, he decided to do his own voiceovers to give life to his characters. When YouTube commenters started mocking his Pakistani accent, it crushed him, and his voice began to leave his work. Hear how this TED Fellow reclaimed his voice and confidence in this charming, thoughtful talk.	648	TED2016	Safwat Saleem	Safwat Saleem: Why I keep speaking up, even when people mock my accent	1	Artist, graphic designer, filmmaker	Why I keep speaking up, even when people mock my accent	1370547
45032	Tal Danino: We can use bacteria to detect cancer (and maybe treat it)	['Science & Technology']	251	1201	9	4.97024774551	R5PHGMRoZMA	1972	1426464000	1431011006	50	"Liver cancer is one of the most difficult cancers to detect, but synthetic biologist Tal Danino had a left-field thought: What if we could create a probiotic, edible bacteria that was ""programmed"" to find liver tumors? His insight exploits something we're just beginning to understand about bacteria: their power of quorum sensing, or doing something together once they reach critical mass. Danino, a TED Fellow, explains how quorum sensing works -- and how clever bacteria working together could someday change cancer treatment."	251	TED2015	Tal Danino	Tal Danino: Programming bacteria to detect cancer (and maybe treat it)	1	Synthetic biologist	Programming bacteria to detect cancer (and maybe treat it)	1225763
278037	Conrad Wolfram: Teaching kids real math with computers	['Science & Technology']	1159	2943	88	4.88386678696	60OVlfAUPJg	812	1278633600	1289833380	579	From rockets to stock markets, many of humanity's most thrilling creations are powered by math. So why do kids lose interest in it? Conrad Wolfram says the part of math we teach -- calculation by hand -- isn't just tedious, it's mostly irrelevant to real mathematics and the real world. He presents his radical idea: teaching kids math through computer programming.	1039	TEDGlobal 2010	Conrad Wolfram	Conrad Wolfram: Teaching kids real math with computers	1	Mathematician	Teaching kids real math with computers	1499219
84198	Beware conflicts of interest | Dan Ariely	['People & Blogs']	335	861	39	4.82666683197	n8Y8FK8gonc	1002	1298937600	1314628174	63	In this short talk, psychologist Dan Ariely tells two personal stories that explore scientific conflict of interest: How the pursuit of knowledge and insight can be affected, consciously or not, by shortsighted personal goals. When we're thinking about the big questions, he reminds us, let's be aware of our all-too-human brains.	335	TED2011	Dan Ariely	Dan Ariely: Beware conflicts of interest	1	Behavioral economist	Beware conflicts of interest	1055562
224608	Fighting with non-violence | Scilla Elworthy	['News & Politics']	948	2244	292	4.5394320488	mk3K_Vrve-E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
198077	The beauty of human skin in every color | Angélica Dass	['People & Blogs']	687	5275	329	4.76516771317	NiMgOklgeos	2170	1455753600	1459178550	93	Angélica Dass's photography challenges how we think about skin color and ethnic identity. In this personal talk, hear about the inspiration behind her portrait project, Humanæ, and her pursuit to document humanity's true colors rather than the untrue white, red, black and yellow associated with race.	687	TED2016	Angélica Dass	Angélica Dass: The beauty of human skin in every color	1	Artist and photographer	The beauty of human skin in every color	1961502
152917	This is your brain on communication | Uri Hasson	['Science & Technology']	892	2224	83	4.85609006882	FDhlOovaGrI	2203	1455753600	1462892747	43	"Neuroscientist Uri Hasson researches the basis of human communication, and experiments from his lab reveal that even across different languages, our brains show similar activity, or become ""aligned,"" when we hear the same idea or story. This amazing neural mechanism allows us to transmit brain patterns, sharing memories and knowledge. ""We can communicate because we have a common code that presents meaning,"" Hasson says."	891	TED2016	Uri Hasson	Uri Hasson: This is your brain on communication	1	Neuroscientist	This is your brain on communication	1800490
205495	Why I'm a weekday vegetarian | Graham Hill	['Nonprofits & Activism']	493	1120	169	4.47556257248	k7sKMj85hDw	688	1265760000	1274168700	650	We all know the arguments that being vegetarian is better for the environment and for the animals -- but in a carnivorous culture, it can be hard to make the change. Graham Hill has a powerful, pragmatic suggestion: Be a weekday veg.	345	TED2010	Graham Hill	Graham Hill: Why I'm a weekday vegetarian	1	Journalist	Why I'm a weekday vegetarian	2108816
167491	Henry Evans and Chad Jenkins: Meet the robots for humanity	['Science & Technology']	622	1889	44	4.90894985199	aCIukWXmlV4	1628	1382745600	1384964950	224	Paralyzed by a stroke, Henry Evans uses a telepresence robot to take the stage and show how new robotics, tweaked and personalized by a group called Robots for Humanity, help him live his life to the full. He shows off a nimble little quadrotor drone, created by a team led by Chad Jenkins, that gives him the ability to once again stroll a garden, visit a campus or give a TEDx Talk.	621	TEDxMidAtlantic	Henry Evans and Chad Jenkins	Henry Evans and Chad Jenkins: Meet the robots for humanity	1	Robotics activist	Meet the robots for humanity	1203523
726266	Wireless data from every light bulb | Harald Haas	['Science & Technology']	772	5139	86	4.93416261673	NaoSp4NpkGg	992	1310515200	1312294129	375	What if every light bulb in the world could also transmit data? At TEDGlobal, Harald Haas demonstrates, for the first time, a device that could do exactly that. By flickering the light from a single LED, a change too quick for the human eye to detect, he can transmit far more data than a cellular tower -- and do it in a way that's more efficient, secure and widespread.	771	TEDGlobal 2011	Harald Haas	Harald Haas: Wireless data from every light bulb	1	Communications technology innovator	Wireless data from every light bulb	2500389
65666	A letter to all who have lost in this era | Anand Giridharadas	['News & Politics']	1045	1315	211	4.44691991806	k5tCYg9s0HU	2262	1467158400	1471532545	43	"Summer, 2016: amid populist revolts, clashing resentments and fear, writer Anand Giridharadas doesn't give a talk but reads a letter. It's from those who have won in this era of change, to those who have, or feel, lost. It confesses to ignoring pain until it became anger. It chides an idealistic yet remote elite for its behind-closed-doors world-saving and airy, self-serving futurism — for at times worrying more about sending people to Mars than helping them on Earth. And it rejects the exclusionary dogmas to which we cling, calling us instead to ""dare to commit to the dream of each other."""	997	TEDSummit	Anand Giridharadas	Anand Giridharadas: A letter to all who have lost in this era	1	Writer	A letter to all who have lost in this era	961913
31676	Ngozi Okonjo-Iweala: Let's have a deeper discussion on aid	['Nonprofits & Activism']	1447	139	7	4.80821895599	bG2QKbpjDqo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
127153	Nikolai Begg: A tool to fix one of the most dangerous moments in surgery	['Science & Technology']	561	3059	31	4.95987033844	TRajLqEaWhQ	1788	1384214400	1405436498	117	Surgeons are required every day to puncture human skin before procedures — with the risk of damaging what's on the other side. In a fascinating talk, find out how mechanical engineer Nikolai Begg is using physics to update an important medical device, called the trocar, and improve one of the most dangerous moments in many common surgeries.	561	TEDxBeaconStreet	Nikolai Begg	Nikolai Begg: A tool to fix one of the most dangerous moments in surgery	1	Mechanical engineer	A tool to fix one of the most dangerous moments in surgery	1332920
263589	Stuart Firestein: The pursuit of ignorance	['Education']	1114	4571	86	4.92613267899	nq0_zGzSc8g	1586	1362009600	1380035036	193	"What does real scientific work look like? As neuroscientist Stuart Firestein jokes: It looks a lot less like the scientific method and a lot more like ""farting around ... in the dark."" In this witty talk, Firestein gets to the heart of science as it is really practiced and suggests that we should value what we don't know -- or ""high-quality ignorance"" -- just as much as what we know."	1113	TED2013	Stuart Firestein	Stuart Firestein: The pursuit of ignorance	1	Neuroscientist	The pursuit of ignorance	1836382
136568	Sugata Mitra: Can kids teach themselves?	['Education']	1259	643	12	4.92671775818	xRb7_ffl2D0	280	1170374400	1219798800	174	Speaking at LIFT 2007, Sugata Mitra talks about his Hole in the Wall project. Young kids in this project figured out how to use a PC on their own -- and then taught other kids. He asks, what else can children teach themselves?	1259	LIFT 2007	Sugata Mitra	Sugata Mitra: Kids can teach themselves	1	Education researcher	Kids can teach themselves	1486853
205708	Jackson Katz: Violence against women—it's a men's issue	['People & Blogs']	1061	4088	1001	4.21320486069	ElJxUVJ8blw	1514	1354233600	1369841468	921	"Domestic violence and sexual abuse are often called ""women's issues."" But in this bold, blunt talk, Jackson Katz points out that these are intrinsically men's issues -- and shows how these violent behaviors are tied to definitions of manhood. A clarion call for us all -- women and men -- to call out unacceptable behavior and be leaders of change."	1060	TEDxFiDiWomen	Jackson Katz	Jackson Katz: Violence against women -- it's a men's issue	1	Anti-sexism educator	Violence against women -- it's a men's issue	1625776
88671	Aparna Rao: Art that craves your attention	['Entertainment']	536	2020	31	4.93954181671	PrZwUTdFmis	1675	1375747200	1391789702	51	In this charming talk, artist Aparna Rao shows us her latest work: cool, cartoony sculptures (with neat robotic tricks underneath them) that play with your perception -- and crave your attention. Take a few minutes to simply be delighted.	536	TED Fellows Retreat 2013	Aparna Rao	Aparna Rao: Art that craves your attention	1	Artist	Art that craves your attention	1063414
38453	"Fredy Peccerelli: A forensic anthropologist who brings closure for the “disappeared"""	['News & Politics']	525	633	14	4.91344690323	3zqZPujAPuc	1893	1416009600	1420732610	18	In Guatemala's 36-year conflict, 200,000 civilians were killed — and more than 40,000 were never identified. At the Forensic Anthropology Foundation of Guatemala, Fredy Peccerelli and his team use DNA, archeology and storytelling to help families find the bodies of their loved ones. It's a sobering task, but it can bring peace of mind — and sometimes, justice. (Contains medical imagery.)	520	TEDYouth 2014	Fredy Peccerelli	"Fredy Peccerelli: A forensic anthropologist who brings closure for the ""disappeared"""	1	Forensic anthropologist	"A forensic anthropologist who brings closure for the ""disappeared"""	712971
46395	Elizabeth Lindsey: Curating humanity's heritage	['Science & Technology']	733	182	298	2.51666665077	IPBCxlx_SVk	876	1291766400	1298478300	555	It's been said that when an elder dies, it's as if a library is burned. Anthropologist Elizabeth Lindsey, a National Geographic Fellow, collects the deep cultural knowledge passed down as stories and lore.	613	TEDWomen 2010	Elizabeth Lindsey	Elizabeth Lindsey: Curating humanity's heritage	1	Explorer, ethnographer	Curating humanity's heritage	439180
227520	Ricardo Semler: Radical wisdom for a company, a school, a life	['Education']	1306	3827	41	4.95760059357	k4vzhweOefs	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52822	Amory Lovins: We must win the oil endgame	['Autos & Vehicles']	1179	368	18	4.81347131729	kMTCNOlozTA	167	1107302400	1197334800	154	In this energizing talk, Amory Lovins lays out his simple plan for weaning the US off oil and revitalizing the economy.	1184	TED2005	Amory Lovins	Amory Lovins: Winning the oil endgame	1	Physicist, energy guru	Winning the oil endgame	832668
16311	McKenna Pope: Want to be an activist? Start with your toys	['Nonprofits & Activism']	322	172	62	3.9401710033399997	KN_RifMS-vM	1668	1385164800	1391011387	106	McKenna Pope's younger brother loved to cook, but he worried about using an Easy-Bake Oven -- because it was a toy for girls. So at age 13, Pope started an online petition for the American toy company Hasbro to change the pink-and-purple color scheme on the classic toy and incorporate boys into its TV marketing. In a heartening talk, Pope makes the case for gender-neutral toys and gives a rousing call to action to all kids who feel powerless.	322	TEDYouth 2013	McKenna Pope	McKenna Pope: Want to be an activist? Start with your toys	1	Teen activist	Want to be an activist? Start with your toys	917406
64108	Dave Eggers: 2008 TED Prize wish: Once Upon a School	['Education']	1470	337	7	4.91860485077	FaSF1gPBKrA	203	1204156800	1205805540	231	Accepting his 2008 TED Prize, author Dave Eggers asks  the TED community to personally, creatively engage with local public schools. With spellbinding eagerness, he talks about how his 826 Valencia tutoring center inspired others around the world to open	1535	TED2008	Dave Eggers	Dave Eggers: My wish: Once Upon a School	1	Author, publisher, education activist	My wish: Once Upon a School	1357888
575795	Falling in love is the easy part | Mandy Len Catron	['Science & Technology']	834	5184	352	4.74566459656	3aYWvujaT6M	2047	1440028800	1442503712	149	Did you know you can fall in love with anyone just by asking them 36 questions? Mandy Len Catron tried this experiment, it worked, and she wrote a viral article about it (that your mom probably sent you). But … is that real love? Did it last? And what’s the difference between falling in love and staying in love?	833	TEDxChapmanU	Mandy Len Catron	Mandy Len Catron: Falling in love is the easy part	1	Writer	Falling in love is the easy part	3098476
158704	Eythor Bender demos human exoskeletons	['Science & Technology']	384	1348	89	4.75226163864	BLnOPA7oMxY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
142879	This computer will grow your food in the future | Caleb Harper	['Science & Technology']	955	5808	101	4.93162965775	LEx6K4P4GJc	2155	1449532800	1457453154	83	"What if we could grow delicious, nutrient-dense food, indoors anywhere in the world? Caleb Harper, director of the Open Agriculture Initiative at the MIT Media Lab, wants to change the food system by connecting growers with technology. Get to know Harper's ""food computers"" and catch a glimpse of what the future of farming might look like."	955	TEDGlobal>Geneva	Caleb Harper	Caleb Harper: This computer will grow your food in the future	1	Principal Investigator and Director of the Open Agriculture Initiative	This computer will grow your food in the future	1589527
24207	Ory Okolloh: The making of an African activist	['News & Politics']	1122	177	11	4.7659573555	0652vE9Q3VQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
155251	Anil Gupta: India's hidden hotbeds of invention	['Science & Technology']	1405	1150	47	4.84294080734	JHk9YVjhk7c	679	1257503160	1273137600	120	Anil Gupta is on the hunt for the developing world's unsung inventors -- indigenous entrepreneurs whose ingenuity, hidden by poverty, could change many people's lives. He shows how the Honey Bee Network helps them build the connections they need -- and gain the recognition they deserve.	1375	TEDIndia 2009	Anil Gupta	Anil Gupta: India's hidden hotbeds of invention	1	Innovation advocate	India's hidden hotbeds of invention	649531
72963	Doesn't everyone deserve a chance at a good life? | Jim Yong Kim	['Nonprofits & Activism']	1333	1982	97	4.81337165833	Fc1yN6uxZfQ	2477	1492992000	1497624958	60	Aspirations are rising as never before across the world, thanks in large part to smartphones and the internet -- will they be met with opportunity or frustration? As President of the World Bank Group, Jim Yong Kim wants to end extreme poverty and boost shared prosperity. He shares how the institution is working to improve the health and financial futures of people in the poorest countries by boosting investment and de-risking development.	1332	TED2017	Jim Yong Kim	Jim Yong Kim: Doesn't everyone deserve a chance at a good life?	1	President, World Bank Group	Doesn't everyone deserve a chance at a good life?	1342356
21248	Daniel Kraft invents a better way to harvest bone marrow	['Science & Technology']	282	334	6	4.92941188812	Cj04JUBXe2E	488	1233878400	1247619600	81	Daniel Kraft demos his Marrow Miner -- a new device that quickly harvests life-saving bone marrow with minimal pain to the donor. He emphasizes that the adult stem cells found in bone marrow can be used to treat many terminal conditions, from Parkinson's to heart disease.	254	TED2009	Daniel Kraft	Daniel Kraft: A better way to harvest bone marrow	1	Physician scientist	A better way to harvest bone marrow	462619
91711	A queer vision of love and marriage | Tiq Milan and Kim Katrin Milan	['People & Blogs']	1027	2489	1358	3.5879907608	lwcvhh4pLjE	2338	1477526400	1480955067	53	Love is a tool for revolutionary change and a path toward inclusivity and understanding for the LGBTQ+ community. Married activists Tiq and Kim Katrin Milan have imagined their marriage -- as a transgender man and cis woman -- a model of possibility for people of every kind. With infectious joy, Tiq and Kim question our misconceptions about who they might be and offer a vision of an inclusive, challenging love that grows day by day.	1027	TEDWomen 2016	Tiq Milan and Kim Katrin Milan	Tiq Milan and Kim Katrin Milan: A queer vision of love and marriage	2	Transgender activist	A queer vision of love and marriage	1172873
174234	How fear of nuclear power is hurting the environment | Michael Shellenberger	['Nonprofits & Activism']	838	5287	377	4.73375701904	LZXUR4z2P9w	2280	1467072000	1473864710	266	"""We're not in a clean energy revolution; we're in a clean energy crisis,"" says climate policy expert Michael Shellenberger. His surprising solution: nuclear. In this passionate talk, he explains why it's time to overcome longstanding fears of the technology, and why he and other environmentalists believe it's past time to embrace nuclear as a viable and desirable source of clean power."	838	TEDSummit	Michael Shellenberger	Michael Shellenberger: How fear of nuclear power is hurting the environment	1	Climate policy expert	How fear of nuclear power is hurting the environment	1185114
107826	Kailash Satyarthi: How to make peace? Get angry	['Nonprofits & Activism']	1114	2030	57	4.89075231552	HI7zfpitZpo	1956	1427241600	1428938413	78	How did a young man born into a high caste in India come to free 83,000 children from slavery? Nobel Peace Prize Laureate Kailash Satyarthi offers a surprising piece of advice to anyone who wants to change the world for the better: Get angry at injustice. In this powerful talk, he shows how a lifetime of peace-making sprang from a lifetime of outrage.	1109	TED2015	Kailash Satyarthi	Kailash Satyarthi: How to make peace? Get angry	1	Children’s rights activist	How to make peace? Get angry	1189513
39347	Jessica Green: Good germs make healthy buildings	['Science & Technology']	523	753	25	4.87146520615	QoyBYYpal1Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
316664	What is so special about the human brain? | Suzana Herculano-Houzel	['Science & Technology']	812	6062	261	4.83488845825	_7_XH1CBzGw	1632	1370995200	1385481591	992	"The human brain is puzzling -- it is curiously large given the size of our bodies, uses a tremendous amount of energy for its weight and has a bizarrely dense cerebral cortex. But: why? Neuroscientist Suzana Herculano-Houzel puts on her detective's cap and leads us through this mystery. By making ""brain soup,"" she arrives at a startling conclusion.
"	811	TEDGlobal 2013	Suzana Herculano-Houzel	Suzana Herculano-Houzel: What is so special about the human brain?	1	Neuroscientist	What is so special about the human brain?	2454860
79737	Tal Golesworthy: How I repaired my own heart	['Science & Technology']	794	1381	21	4.94008541107	9-qHrhrTktc	1203	1318291200	1334242836	148	Tal Golesworthy is a boiler engineer -- he knows piping and plumbing. When he needed surgery to repair a life-threatening problem with his aorta, he mixed his engineering skills with his doctors' medical knowledge to design a better repair job.	794	TEDxKrakow	Tal Golesworthy	Tal Golesworthy: How I repaired my own heart	1	Engineer and artist	How I repaired my own heart	1324704
59600	When I die, recompose me | Katrina Spade	['Science & Technology']	778	2868	99	4.86653184891	bnvnBwP9sTo	2474	1457136000	1497452571	41	"What if our bodies could help grow new life after we die, instead of being embalmed and buried or turned to ash? Join Katrina Spade as she discusses ""recomposition"" -- a system that uses the natural decomposition process to turn our deceased into life-giving soil, honoring both the earth and the departed."	777	TEDxOrcasIsland	Katrina Spade	Katrina Spade: When I die, recompose me	1	Inventor, designer, death care advocate	When I die, recompose me	977590
196606	How boredom can lead to your most brilliant ideas | Manoush Zomorodi	['Science & Technology']	973	6399	180	4.89056110382	c73Q8oQmwzo	2510	1492992000	1502809223	50	Do you sometimes have your most creative ideas while folding laundry, washing dishes or doing nothing in particular? It's because when your body goes on autopilot, your brain gets busy forming new neural connections that connect ideas and solve problems. Learn to love being bored as Manoush Zomorodi explains the connection between spacing out and creativity.	973	TED2017	Manoush Zomorodi	Manoush Zomorodi: How boredom can lead to your most brilliant ideas	1	Tech podcaster	How boredom can lead to your most brilliant ideas	1051530
158354	Leslie T. Chang: The voices of China's workers	['Nonprofits & Activism']	866	2283	143	4.7642207145699995	Bc2wVyl8RLI	1327	1340668800	1347462247	455	In the ongoing debate about globalization, what's been missing is the voices of workers -- the millions of people who migrate to factories in China and other emerging countries to make goods sold all over the world. Reporter Leslie T. Chang sought out women who work in one of China's booming megacities, and tells their stories.	865	TEDGlobal 2012	Leslie T. Chang	Leslie T. Chang: The voices of China's workers	1	Journalist	The voices of China's workers	1362071
27298	Georgette Mulheir: The tragedy of orphanages	['Nonprofits & Activism']	641	476	25	4.80039930344	xzT6iH2CX4k	1374	1336608000	1352390596	69	Orphanages are costly and can cause irreparable damage both mentally and physically for its charges -- so why are they still so ubiquitous? Georgette Mulheir gravely describes the tragedy of orphanages and urges us to end our reliance on them, by finding alternate ways of supporting children in need.	641	TEDSalon London Spring 2012	Georgette Mulheir	Georgette Mulheir: The tragedy of orphanages	1	CEO, Lumos	The tragedy of orphanages	803292
196658	William Kamkwamba: How I built a windmill	['Science & Technology']	369	1165	44	4.85442495346	G8yKFVPOD6o	129	1181001600	1185880800	174	When he was just 14 years old, Malawian inventor William Kamkwamba built his family an electricity-generating windmill from spare parts, working from rough plans he found in a library book.	252	TEDGlobal 2007	William Kamkwamba	William Kamkwamba: How I built a windmill	1	Inventor	How I built a windmill	1543596
106865	An underwater art museum, teeming with life | Jason deCaires Taylor	['Entertainment']	669	2165	45	4.91855192184	RWiI7AkDX-o	2108	1444435200	1450801981	44	For sculptor Jason deCaires Taylor, the ocean is more than a muse -- it's an exhibition space and museum. Taylor creates sculptures of human forms and mundane life on land and sinks them to the ocean floor, where they are subsumed by the sea and transformed from lifeless stone into vibrant habitats for corals, crustaceans and other creatures. The result: Enigmatic, haunting and colorful commentaries about our transient existence, the sacredness of the ocean and its breathtaking power of regeneration.	669	Mission Blue II	Jason deCaires Taylor	Jason deCaires Taylor: An underwater art museum, teeming with life	1	Sculptor	An underwater art museum, teeming with life	1446673
59602	Simon Lewis: Don't take consciousness for granted	['Science & Technology']	1337	866	70	4.70085477829	Peu7eeGtmQ4	976	1291161600	1309996800	216	After a catastrophic car accident that left him in a coma, Simon Lewis found ways to recover -- physically and mentally -- beyond all expectations. At the INK Conference he tells how this remarkable story led him to concern over all threats to consciousness, and how to overcome them.	1337	INK Conference	Simon Lewis	Simon Lewis: Don't take consciousness for granted	1	Author, producer	Don't take consciousness for granted	690977
